,artist_uri,artist_name
8978,spotify:artist:1YXg2Chm7UfZAUAkjJEpqK,Snootie Wild
8981,spotify:artist:3wjsrpfO6odEphTZWx45RQ,Hearts & Colors
8982,spotify:artist:4ehtJnVumNf6xzSCDk8aLB,Martin Jensen
8992,spotify:artist:73Tg5BxH6c3D3C6qIrkrmB,David Correy
9002,spotify:artist:42FaEHFfyxTdZQ5W28dXnj,Lil Snupe
9003,spotify:artist:5ae3MM8dgOn3QPHzqFDJlY,Kevin Ross
9005,spotify:artist:0BBwlSQvHHtahgYpLj1wJE,Shaun Frank
9006,spotify:artist:6okAv2ACUPrUrwux2B17Rc,Alyssa Reid
9007,spotify:artist:4TrraAsitQKl821DQY42cZ,Sigrid
9009,spotify:artist:2Mo8dJY6EXvu41mbsJ2vOC,Mia Martina
9016,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,Jax Jones
9030,spotify:artist:0NIIxcxNHmOoyBx03SfTCD,Tinashe
9031,spotify:artist:2FwJwEswyIUAljqgjNSHgP,Snakehips
9032,spotify:artist:3tVQdUvClmAT7URs9V3rsp,WizKid
9034,spotify:artist:3N44cdCYqBG3CgJztANCL2,Major Minor
9041,spotify:artist:5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler
9043,spotify:artist:5nHR37FDSU4I0QQta0AZ1C,Ross Copperman
9049,spotify:artist:521qvhdobR0GzhvU6TFw76,Tritonal
9096,spotify:artist:1aEYCT7t18aM3VvM6y8oVR,Alkaline Trio
9100,spotify:artist:510qmpOjynTrpldHjEpKJZ,Tori McClure & Jon D
9102,spotify:artist:6vwjIs0tbIiseJMR3pqwiL,Beartooth
9103,spotify:artist:0abIHznUj0oKhDB29cpBZ9,Go Radio
9105,spotify:artist:4zCbNayYzorqdzd9mPrghW,Acceptance
9109,spotify:artist:2XziUthG3Ug3eiWuE5KRsp,Too Close To Touch
9110,spotify:artist:2orGeI48riOftAQ9CzsiM8,The Messenger
9111,spotify:artist:5X09SRt3qx77eh0XRreLjr,The Almost
9112,spotify:artist:24rG8Le0i51KIu6WVtLRF7,The New Low
9113,spotify:artist:5YQUrpDa5dkmo9Vk8hHQP9,Evergreen Terrace
9115,spotify:artist:0PjuGmrwve7Lj4olt87iqI,Defeat The Low
9116,spotify:artist:3XXM8yy2tKMy6mPUVMNBR9,Koda
9118,spotify:artist:62pBNClOEZJEyRXrzC2CtI,The Apache Relay
9122,spotify:artist:1DOeg8AF1iYwlauBy6BX2e,Firekites
9124,spotify:artist:0mNH2qJuYWxGtpgPJYPIY2,J-Walk
9131,spotify:artist:1TtJ8j22Roc24e2Jx3OcU4,Purity Ring
9133,spotify:artist:4wHZkzWXD9GPr4RQAYjUcv,Wild Belle
9134,spotify:artist:61ipISvUVa5LkJlKZnm3Oo,Alle Farben
9135,spotify:artist:6HUm6AHJE0oisACMN6NNJ5,Faul & Wad Ad
9140,spotify:artist:3QGKsAfhZdldQCLuLjk6zl,Us The Duo
9141,spotify:artist:4awnjjqiUnSBA4ucPVbF8R,TM Juke
9144,spotify:artist:71Mm7PHNOerxK5GkaT9ACY,Jakubi
9150,spotify:artist:54SHZF2YS3W87xuJKSvOVf,Widespread Panic
9167,spotify:artist:4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise
9169,spotify:artist:00dwwnz3V4kRfu3UFYpJLz,Cherub
9171,spotify:artist:0uFc6StTmJBvdHPZFDkdJy,Casey Veggies
9173,spotify:artist:1AAfkmCFRTSDg18GQ3itgl,DJ Katch
9174,spotify:artist:00Z3UDoAQwzvGu13HoAM7J,Skizzy Mars
9176,spotify:artist:0hNjIdUHXWhd0dilzi6c12,Twiddle
9178,spotify:artist:6baWjwY7WiVPCZcW7pqqhz,Mapei
9180,spotify:artist:1HQGhla3VNj1dBmKTtVT2t,Ookay
9189,spotify:artist:2QSPrJfYeRXaltEEiriXN9,Tove Styrke
9191,spotify:artist:5pHc8cGF3alNcHJUx7bcaq,WATCH THE DUCK
9199,spotify:artist:4EJ7lqLodUNk4WmLIA0oOw,Hold on to Me
9206,spotify:artist:2bJVYiXjHL7lUHf73FI2YO,Domishay
9211,spotify:artist:0Nj6EN5mur7EJHl0aZuGP7,Vera
9212,spotify:artist:7BFr36uI1dzJyo6tpa5Ued,The Chi-Lites
9215,spotify:artist:7z1zaOeWiHpl4SD2N9ZBgk,Bloodstone
9219,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne
9221,spotify:artist:0Lpr5wXzWLtDWm1SjNbpPb,Todd Rundgren
9225,spotify:artist:4gXhKre8qDXoGUQGChxh8i,White Witch
9226,spotify:artist:5FWTu1MZdB5fjKif2rZldJ,Easy Star All-Stars
9227,spotify:artist:5CtQgJ02UuGKfEaR3VTH1A,Los Hijos Del Rey
9228,spotify:artist:57wRcdGLAS9zQr9XyVtVbE,Luis Santiago
9229,spotify:artist:4lZXpKLxWjMDFeNmiU4H1h,Daniel Calveti
9230,spotify:artist:4x7kxyIgzgtrHYDQ8SCzo2,Marcos Witt
9232,spotify:artist:5O46r5EwzdUL8RR1aM6yU2,Julio Melgar
9234,spotify:artist:2a48vLoCcVkOMcCSqXreOF,Danilo Montero
9238,spotify:artist:6slyJwua5e5GuhuP82sTHR,Alex Campos
9239,spotify:artist:29SeiO68HQHBs7pDdWOvvX,Jesús Adrián Romero
9245,spotify:artist:3qA5uK8vGZSsRZgfpoQQEu,Jesús Adrián Romero & Marcela Gandara
9246,spotify:artist:2zF0KCQEt1O4Z9fWVUVi4T,Marcela Gandara
9247,spotify:artist:4VYSLPSI9yb8qkUpKyVQSJ,Marco Barrientos
9248,spotify:artist:6rf9pBpRZBv2YRBcRvKhZd,Marco Barrientos & David Luckey
9261,spotify:artist:39m45GawtjXnazyVoEGkfb,En Espíritu Y En Verdad
9265,spotify:artist:6NaQdSRNMfo3tE6A6dTkUE,Vino Nuevo
9266,spotify:artist:77Zo41CMTIsSUP47AkNhie,Jose Luis Reyes
9270,spotify:artist:3jcKSVxbe5gKGQifAt4reM,Inspiraciòn
9273,spotify:artist:1guiKPfkZCVKA8GoFQS4oJ,Tony Pérez
9274,spotify:artist:17XxPdvl2MD39MnT9zhNjU,Samuel Hernández
9275,spotify:artist:3NUe53SAgcR19GtgfSKTpW,Óscar Medina
9278,spotify:artist:2AXhCIqHOofbAG4ew5WRF9,Luigi Castro
9281,spotify:artist:3e6e7N2fMD8rtk2PBVyMkm,Danny Berrios
9284,spotify:artist:725RWHC7v2JOqMWmzx7XuK,Ericson Alexander Molano
9285,spotify:artist:16sasuXQSiHh5kEpSGiQJN,Roberto Orellana
9286,spotify:artist:7c0cfSQ3Oq5EEZXfdh8WLt,Vertical
9289,spotify:artist:75JfkurB5mkbatZL5xrsiv,Salida 7
9341,spotify:artist:0g9vAlRPK9Gt3FKCekk4TW,Ab-Soul
9344,spotify:artist:6krv2TF5Hjd1iq0b0mFD3V,Awaken Worship
9346,spotify:artist:6xzvt1VigDuN3Qt39YozYA,William Matthews
9347,spotify:artist:3nH0HVHrZoS3pEjkb2orWB,North Point Kids
9349,spotify:artist:6cAxRZyhkM7NqvV2hSc7Wb,Amber Sky Records
9351,spotify:artist:6B9zcemB6pCVlbLac9pwWF,Hillsong Kids
9360,spotify:artist:4EOKpEhAFc9ISyMJHZlQYm,North Point InsideOut
9362,spotify:artist:5A0SFJQSdSjFHGcndiGT1s,Planetshakers
9380,spotify:artist:3hcs9uc56yIGFCSy9leWe7,Lil Durk
9383,spotify:artist:7Kp7SzuRuNiPFCy7JIwnLx,Ca$h Out
9385,spotify:artist:1bqxdqvUtPWZri43cKHac8,MAX
9389,spotify:artist:3RP50pmG8Wz1mhNCidQj68,R I T U A L
9393,spotify:artist:3M7fgnQGLwZCvFJKzR7pT5,Bei Maejor
9402,spotify:artist:6y02TEMv71ArWB2qhIaQ5m,Kaiydo
9408,spotify:artist:07UJz804RJxqNvxFXC3h9H,Sam Gellaitry
9414,spotify:artist:6pBeJe1VuufnPUFm2KI1oS,Famy
9415,spotify:artist:0ojcq9LJQWMawQdFDw3M0L,Donnie Trumpet & The Social Experiment
9424,spotify:artist:1INuLZXjjVbcJRyWvD1iSq,Jack & Jack
9427,spotify:artist:3zOUpziwcfY2bCh4VyJ4Am,Njomza
9429,spotify:artist:4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage
9445,spotify:artist:6ODNKwTgm6Xr36vP5mCfXJ,BABE
9449,spotify:artist:6X2XV9amyCrgTDfeZmACx4,Jake Hamilton and the Sound
9450,spotify:artist:3fn8lZLy7Q61AXCWWPYC4B,Derek Minor
9451,spotify:artist:77IKXFvO7SpWrq8hflrUXc,KB
9452,spotify:artist:6eMofDpXdFkeb18OCEBXmq,Black Knight
9454,spotify:artist:6kqgFtlPJHyqqffmlDTTzd,Rhema Soul
9455,spotify:artist:4uYfQdjEYU1xULN6mdZx7h,The Washington Projects
9456,spotify:artist:0Fs18mA7TFMvYVRNX4dNTt,Shonlock
9459,spotify:artist:0P8V2XSw1mIo8739T1qjzr,Bizzle
9461,spotify:artist:6aUV3Fndwagje8d4rBA3xw,Family Force 5
9462,spotify:artist:2tOh1sq0XXPvnLVrapKp1N,Wess Morgan
9463,spotify:artist:1gieEKREOSevRJTvXAmO3k,Brianna Caprice
9465,spotify:artist:1GKYNY4rIPnOuTfC0J1IWw,Audrey Assad
9466,spotify:artist:1aBDTgXnbKTDCUubYLbtoa,Skrip
9468,spotify:artist:64gYYO4aXNWwL8IhnMnM6L,Canton Jones feat. Tonio & TK
9469,spotify:artist:6PTGRlwNbg36Mu4boWlixN,William McDowell
9471,spotify:artist:7mHZBTvp1fuyZHvce0vVhm,Sherrod White
9473,spotify:artist:5aCopGFOGbHyfqe3yotDPu,Citipointe Live
9474,spotify:artist:7bvAtcPT3evvSeHDyu2zBC,Bryan & Katie Torwalt
9476,spotify:artist:1w0QYx2G0ywsCClH84FcAv,Moriah Peters
9478,spotify:artist:5AjReGuEzAdYgbNfrTwLU9,Citizens & Saints
9480,spotify:artist:4S4kD5NBlgaq4YLBQSEMyY,Mali Music
9482,spotify:artist:6N6Sk9XOoHsadAGYR44C2o,Vertical Worship
9485,spotify:artist:0gOMnWbGP52F3paKcp5Ts2,Christon Gray
9488,spotify:artist:4EVSOMkocOlqAZ9ujkGrQR,Hillary Scott & The Scott Family
9490,spotify:artist:7tlQrRh6jNY1c95poJvBe9,Deitrick Haddon
9491,spotify:artist:3xAE8M4MyjyZpGSukYmYzC,Devin Turner
9492,spotify:artist:0kSHocNBxQeP9pr25l1scP,KJ-52
9493,spotify:artist:3G14FwuoYRc81zwkSFQqkg,Stephen Witt
9494,spotify:artist:2NQEwAVHBNcI0tGMLlWwF1,Mat Kearney
9499,spotify:artist:4uEggQYM7JJqQ05uQUgRqL,Umobile Worship
9500,spotify:artist:0cuW2lF0YWb9VUyHOnvnsO,Jenn Johnson
9501,spotify:artist:5Yu3b48Y29bZlI1cLPOZJz,Danny Gokey
9502,spotify:artist:2E6Nnh7AAOVajEHHRDALav,Hollyn
9503,spotify:artist:7pUnaNwiKa3p27L1EwB4X6,Israel Houghton
9504,spotify:artist:1OYqNQPzPOY7kJKQrryonf,Warr Acres
9505,spotify:artist:45HXIkMqrQerbaPuw6FgKD,Chris Quilala
9506,spotify:artist:6f6vvDOOCgPmArVZcmVS2p,Geoffrey Golden
9512,spotify:artist:4jcPxHNUKTVOyD2AFPZdRQ,The Phantoms
9513,spotify:artist:53pmIwVqcTM68qW6PVhjW2,Stuart Duncan
9514,spotify:artist:0YPa8x4cnjeuHWPPlFpzH0,The Washington University Amateurs
9515,spotify:artist:2M3vnW1p5w4uPRkLYTbvdB,Rusted Root
9516,spotify:artist:4uBSazM6snEc9wCG3jMlYt,Pat Metheny Group
9517,spotify:artist:1jEhsf69IFNIO8MSxyJ8Nu,The Cowboy Poets
9519,spotify:artist:6v4jPZO3UIDNJIgdxRxtr9,Dispatch
9520,spotify:artist:6pwHWKweuoCyx3OoFaD0Q5,The Weepies
9521,spotify:artist:5T3N5ks9c3L7D4aXw54DVs,RIVVRS
9523,spotify:artist:2Oboq4Pq88TcC9eUn2HSW9,Air Traffic Controller
9525,spotify:artist:0YNSAOr27AlzPCm8l6F273,Korby Lenker
9526,spotify:artist:6pFpS7fETJZI7DGRSnPVt2,Acoustic Junction
9527,spotify:artist:7w0nzIGobd33xD4abcsxzT,Entrain
9530,spotify:artist:0ZIwOAzDuGPspzK7yiTc4S,Little Feat
9533,spotify:artist:0PxzGnCYBpSuaI49OR94cA,Big Wild
9534,spotify:artist:6Gf5dmKzurDnYP2enyV8pW,The Nicol Kings
9537,spotify:artist:5H0YoDsPDi9fObFmJtTjfN,Ariel Pink
9538,spotify:artist:4piFCokRN13muTud5Y2lhz,Hinds
9539,spotify:artist:1xgFexIwrf2QjbU0buCNnp,The Breeders
9540,spotify:artist:0ip3L7jX2aq8T1VTJRFZ9w,Sinkane
9541,spotify:artist:2iUVQjheBnvOt8vaBrxXJz,Cass McCombs
9542,spotify:artist:6XYvaoDGE0VmRt83Jss9Sn,King Gizzard & The Lizard Wizard
9543,spotify:artist:1S0vL284jxZYKtZQ2jsQ2X,Melody's Echo Chamber
9544,spotify:artist:0GSCJJOY6dLofAwE68vMPd,The Legends
9545,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,Paul Simon
9546,spotify:artist:3W9UldYu0xJcaOAw2SUTDI,Panama
9548,spotify:artist:238y1dKPtMeFEpX3Y6H1Vr,Parra for Cuva
9549,spotify:artist:68kEuyFKyqrdQQLLsmiatm,Vince Staples
9550,spotify:artist:1me05HW5s7TShHra5nN7uE,Alex Ebert
9551,spotify:artist:2lnn5H36McBxbyhPYg10oj,Wake Owl
9553,spotify:artist:2P560DaOMNDUACoH8ZhOCR,The Jam
9556,spotify:artist:53F4Rl7GDUpFNtSwc2T481,Cross Record
9558,spotify:artist:61jrgPBUklDAQV9DptCc8u,StarBenders
9559,spotify:artist:462T0buQ5ScBUQCRpodDRf,Charles Bradley
9565,spotify:artist:0RdRumkn2UydUjqytNJ2Cp,White Denim
9566,spotify:artist:3uQ5cxFHxXddqPL58egs1z,Songs: Ohia
9567,spotify:artist:1sDCg3HsujauqPl7Kl8mmx,Hotel Eden
9568,spotify:artist:755pQSGUy6rtPrUCbnJTvi,William Onyeabor
9571,spotify:artist:0TkqXdyWLsssJH7okthMPQ,Jay Electronica
9573,spotify:artist:4fFbBXQ3LooiXGHkpX2Xle,Bosley
9576,spotify:artist:32L6HnQe9jCXLmjpnS2XSQ,Sweet Spirit
9577,spotify:artist:3kzwYV3OCB010YfXMF0Avt,Alvvays
9578,spotify:artist:7kXpvrS3xtr0nGzNFGuuQq,Rhythms Del Mundo
9579,spotify:artist:6JpZEemWmunccsrHXFUOgi,Tony Allen
9583,spotify:artist:0cLrgpG3pW4MX4nD8h6qCc,El Michels Affair
9584,spotify:artist:0b3fYxnG6tlR0zLtBJd8DF,Danger Doom
9585,spotify:artist:742YR9ZgF0tCO5juBfvPAU,Gwen McCrae
9586,spotify:artist:5pQYfrs9kdy3WG1G2YhHtO,Young and Company
9587,spotify:artist:24yHVHDA5NnsgEOXN0V0RJ,Brooklyn Express
9588,spotify:artist:2diHLb7ffNqlbHuDlserD9,Empire Projecting Penny
9589,spotify:artist:2XUoqPQcia99OIjciukqUp,Richard Hewson Orchestra
9591,spotify:artist:5b4SvpTqll0LSqJWPpXya5,Odyssey
9592,spotify:artist:1OxJzMLmR9l5zPLap9OxuO,Rose Royce
9594,spotify:artist:3iPWVg3McWlor6EUf9Jc7l,Bobby Thurston
9595,spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack
9596,spotify:artist:1C69pZ4adGi3zgz4tojXSb,The Black On White Affair
9598,spotify:artist:396Kh0m4wGUvcMUULw71yi,Zapp
9599,spotify:artist:450o9jw6AtiQlQkHCdH6Ru,Funkadelic
9603,spotify:artist:27o6v2N3H2YW2EPZjAMn0t,Glenn Jones
9604,spotify:artist:37VhgKcbq9YOse66sppnyz,The Pretenders
9605,spotify:artist:46CH1Gp8l8QVly8bpG9JFG,Anita Baker
9606,spotify:artist:7Kfrmups2Z3ncDQmNS5jRc,Ramsey Lewis
9607,spotify:artist:3KpLtTMpLAko7nBDmiYg7Z,Force M.D.'s
9609,spotify:artist:04XggbrM51GcFPTxBYtRXT,Rostam
9612,spotify:artist:5a0etAzO5V26gvlbmHzT9W,Nicolas Jaar
9614,spotify:artist:5RADpgYLOuS2ZxDq7ggYYH,Death Grips
9616,spotify:artist:1HxXNvsraqrsgfmju1yKk8,Modern Baseball
9619,spotify:artist:4vpGVGgxSDcCTmqYbsOnsn,Amber Coffman
9620,spotify:artist:6A7uqgC2N1nUhrCLAytHxN,PUP
9622,spotify:artist:2E0zwm3YgAJFqh8uwsphdV,Amrit
9623,spotify:artist:5vSQUyT33qxr1xAX2Tkf3A,Clams Casino
9627,spotify:artist:2bs3QE2ZMBjmb0QTqAjCj3,Preoccupations
9628,spotify:artist:12j6dJrPXanCBwY599pZxf,Matt Maltese
9631,spotify:artist:6gaJGaB233AT6PylxJhkU4,Yoni & Geti
9632,spotify:artist:29ITaP4nYGDlz54m7pLJL1,Morgan Delt
9633,spotify:artist:0dUllYYPbOLgiWDYZ27dKm,The I.L.Y's
9637,spotify:artist:2JgUCWMkArdLIENeaJcJ0Y,Promises Ltd.
9638,spotify:artist:6FP6ynzSPeBFX46vkI1OsW,Katie Gately
9644,spotify:artist:6JSybS5o47NUTNFQauvxUY,Deakin
9645,spotify:artist:0Y6dVaC9DZtPNH4591M42W,TV Girl
9646,spotify:artist:2yUsje7CszKGu4g1f4ih3b,The Claypool Lennon Delirium
9647,spotify:artist:5xsSdtWHooM9IL5WnDWTdD,The Range
9651,spotify:artist:6PEMFpe3PTOksdV4ZXUpbE,NxWorries
9652,spotify:artist:55LHFEtIplWhsfyWZUwkf4,Foxygen
9653,spotify:artist:6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet
9658,spotify:artist:5CuU6SRJjbbZL926nSGGxX,Open Mike Eagle
9665,spotify:artist:5vgsJ5wyLQ7tw36OGRzJFv,LVL UP
9666,spotify:artist:5HJ2kX5UTwN4Ns8fB5Rn1I,clipping.
9667,spotify:artist:3dI4PrTbEY460tIOcJK2KP,Andy Hull and Robert McDowell
9679,spotify:artist:72OaDtakiy6yFqkt4TsiFt,Cher
9680,spotify:artist:1xHQO9GJIW9OXHxGBISYc5,Marian Hill
9682,spotify:artist:4M0DLz8te9Q1lNIXBBwvfG,Karmin
9684,spotify:artist:5eTq3PxbOh5vgeRXKNqPyV,The Runaways
9685,spotify:artist:4KSLN82AMX8oWP3DScPOh9,Switchblade Kittens
9686,spotify:artist:401G4d4MVbFotWhHCwjDYL,Grand Ole Party
9691,spotify:artist:7JFtD8KnbAADBBDleIMuH7,The Lone Bellow
9692,spotify:artist:1fFdRZK1GDGXL7vRxxUWLH,The Hunts
9693,spotify:artist:2AmW5LU0vqfHoN2qvghRFe,Family and Friends
9699,spotify:artist:6fkWlAAWpesLkdp4Cj88Ra,The Pink Slips
9701,spotify:artist:0t3QQl52F463sxGXb1ckhB,Betty Who
9702,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS
9704,spotify:artist:0YG3fiiee6tHuimu1klAMg,J. Valentine
9709,spotify:artist:6dROiL44pIQZVNZ6Bc0OJO,Pleasure P
9723,spotify:artist:1goOx6gnQdUllLfSMsL4Rt,Marques Houston
9729,spotify:artist:6AVLthptCPhfrxlHadOBJD,Jill Scott
9730,spotify:artist:6I6t21SFbxZ7RbQgD5dN7U,Carl Thomas
9731,spotify:artist:4E7AV8mtElSjHZP3xA9kyU,Luke James
9733,spotify:artist:1lEXbUjKjHQ7uc9jFfEViJ,TGT
9752,spotify:artist:0L5ovoqUSdDIWAQUrdAtGJ,rachel kann
9756,spotify:artist:2QcGQ2p4IU6Nyyg3gden98,DonMonique
9765,spotify:artist:5Z8UTQtTYNu5o5FA66LFgv,Jeremy Passion
9769,spotify:artist:1J9Z9bhqkgyqseEi85cbyx,Mutemath
9776,spotify:artist:5FE0B5zV9y7T5OzkiDkBG8,Argonaut & Wasp
9777,spotify:artist:195hFqaTDENqLCcG8uGtM7,Freedom Fry
9778,spotify:artist:7eaa5bidliPI0djFYv166f,MAGIC GIANT
9780,spotify:artist:4AQrqVz6BYwy29iMxcGtx7,Roosevelt
9781,spotify:artist:3dVt88018sQikXFlIocj3X,Amy Stroup
9783,spotify:artist:3LVPGE5jPPwtbGslx07YR0,Kishi Bashi
9787,spotify:artist:2bcrMsFlF632EQ6VZERWFu,The Bravery
9788,spotify:artist:7sVQKNtdP2NylxMgbNOJMM,Goldfinger
9796,spotify:artist:2a4lU7F8toqKpb5v6Ftqya,Theo Katzman
9797,spotify:artist:5ApQnMT6oR8eLguf24xb9S,Foreign Air
9816,spotify:artist:42aeGx2I3uXINpGqC8L0LD,Jack's Mannequin
9818,spotify:artist:3VMSmJURVM7s6LkrIaPZvi,BarlowGirl
9820,spotify:artist:4frytKnOBrer4QVPWynGtX,Forever The Sickest Kids
9821,spotify:artist:67CqEIMpWuNb6MnpTKjlFv,Steven Sharp Nelson
9825,spotify:artist:3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina
9826,spotify:artist:7dbKeVkihtOifdiu7f3rUg,Lou Monte
9827,spotify:artist:5ixB75BQR3ADoWQkcHQJTs,Gene Autry
9829,spotify:artist:4cPHsZM98sKzmV26wlwD2W,Brenda Lee
9830,spotify:artist:1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks
9852,spotify:artist:7LfRnzGM0wRSyS5mmAwJbv,Ray Conniff
9858,spotify:artist:1Atf5usInTlh55HLENqnlI,Piano Christmas
9894,spotify:artist:4adgHnoK84DgtLot2jxrp2,Tim Minchin
9895,spotify:artist:6uroJGQr7oAzc4z1P7p7Rr,Santa Ana Players
9897,spotify:artist:49e4v89VmlDcFCMyDv9wQ9,Dean Martin
9904,spotify:artist:0gkdTYCWEZHSjnovUuzhsD,Seven Missing Santas
9918,spotify:artist:292sg99iIOc93zcd30r4Oz,Jonathan Coulton
9919,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky
9944,spotify:artist:4sj6D0zlMOl25nprDJBiU9,Andy Williams
9946,spotify:artist:5v8jlSmAQfrkTjAlpUfWtu,Perry Como
9947,spotify:artist:0MHgLfmQdutffmvWe5XBTN,Burl Ives
9950,spotify:artist:5oPGKOVPSvNUx3R3Wfbv2y,Stephen Colbert
9952,spotify:artist:43Sijb9epUz4AzbSHDvSnp,Jon Stewart
9953,spotify:artist:3f626JSVauIhTQgatsFcs4,Paul Williams
9954,spotify:artist:0xbgjlBWqSP2hP54ZgjLEW,The Muppet Cast
9955,spotify:artist:1uKuEpgX4NlXNxssv62cXI,Muppet Brass Buskers
9956,spotify:artist:0OXv85XDQx5BnJ1dRBbFHd,Kermit
9957,spotify:artist:2RmGe4wEgHudP9BBRfR8Ez,Ghost of Christmas Present
9958,spotify:artist:2kXLMOzLGIsJunZCUFwKh7,Scrooge
9959,spotify:artist:2CW45dsYJBBYyyG1d49tCF,Sleigh Bell Orchestra
9960,spotify:artist:0FwR1jROknI7oc6sjwGvuJ,Little Elves Choir
9961,spotify:artist:76MeOLaS51uD9JVgydGGI0,Yuletide St. Nick
9962,spotify:artist:3DbbwN6KiTd1SiudMbIHvo,Holiday Rockers
9965,spotify:artist:6lBN3Tzt61u8i9AJoAhKzF,Mykola Dmytrovych Leontovych
9966,spotify:artist:5bLTfzYTd5KLWkgszNXqlq,Joyful Carolers
9969,spotify:artist:3ESG6pj6a0LvUKklENalT6,Doris Day
9971,spotify:artist:5Gejwv3xz2DpLcxVpMD6hL,Thurl Ravenscroft
9972,spotify:artist:3cjFV7jKh2doYHAcfUMZYX,Eugene Poddany
9980,spotify:artist:6Kw1akphqDO29BgNzk8nVQ,CMc
10002,spotify:artist:2R1QrQqWuw3IjoP5dXRFjt,Marlon Roudette
10005,spotify:artist:2EFkigEczkUGF0PWTBX8IR,Video Game Players
10013,spotify:artist:2B4ZHz4QDWJTXPFPgO5peE,Warren G
10014,spotify:artist:3aGFCoR8xGN6DKwvdzeSja,ILoveMakonnen
10016,spotify:artist:1ackd5XprZEkH3McKbQD51,Juan Magán
10018,spotify:artist:5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee
10022,spotify:artist:3E6xrwgnVfYCrCs0ePERDz,Wisin
10024,spotify:artist:3LKXWvXFWrkwUzJWxzwVpW,Tony Dize
10025,spotify:artist:2gKYxTUOqw9aPt7ljMwSHT,Orishas
10035,spotify:artist:3ATyg4fGC9F8trfb0GRWmX,Joey Montana
10037,spotify:artist:1phfTBIocBW3UwqcYjaEN6,Mike Bahía
10038,spotify:artist:2DP9xStkVVv753RBiEHXQB,Alkilados
10041,spotify:artist:7yTZWEdEJE8raacRDmTYx2,Breiky
10042,spotify:artist:2ny2IhV61AbrsaWpjvGM7m,José de Rico
10044,spotify:artist:08Cb5OwPZ7SrS19MNYaHqz,Buxxi
10046,spotify:artist:1qyAl8T6GTcaOViaI7fs1j,Son By Four
10048,spotify:artist:4bw2Am3p9ji3mYsXNXtQcd,Piso 21
10055,spotify:artist:7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido
10056,spotify:artist:23wEWD21D4TPYiJugoXmYb,Thalía
10063,spotify:artist:52wHLjXBRtdLP9VXX4Uosn,Dr. Bellido
10066,spotify:artist:0vR2qb8m9WHeZ5ByCbimq2,Reik
10067,spotify:artist:0b2GL7Y02vu50qieoQmw1w,IAmChino
10068,spotify:artist:3FswxO7yS5bkzYTl6Ce1aD,Flaco Flow
10069,spotify:artist:1RBzGO6Nm3uyhUSxP7EDWO,Kevin Roldan
10070,spotify:artist:6grrtSwMegDAZVtJgUQtJl,Jhoni The Voice
10071,spotify:artist:3f4OfcNtgL9MLgiyOdIHC7,Jencarlos
10075,spotify:artist:4me3aAjTrjTDsSUnLcIXfZ,Domino Saints
10076,spotify:artist:3HPOnbuwLP2qlwWQ7cgxYW,Xantos
10082,spotify:artist:3PAwspMN27PDm81WwXDsMf,Reykon
10084,spotify:artist:2SzdXGFgRUgygnqrqmsW9W,Alejandro Gonzalez
10085,spotify:artist:0eecdvMrqBftK0M1VKhaF4,CNCO
10091,spotify:artist:3OcvS8PzSGYMBvLdzY6g3e,Silvestre Dangond
10092,spotify:artist:6XFITTl7cFTdopDY3lUdlY,J Alvarez
10095,spotify:artist:3ptY5WTxu77JpAQQnHyxEl,Yandar & Yostin
10096,spotify:artist:1a2HwAlOE2wUPmNisvZxSw,Big Yamo
10100,spotify:artist:1xhNLubqaswlGkZTTkKFvB,Magan
10104,spotify:artist:4mnY9Vvz3GXQIyHljvWnY1,Henry Mendez
10106,spotify:artist:3W4lVkySjtIvd67UUg0F3i,Cabas
10107,spotify:artist:5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean
10118,spotify:artist:0Q7ezBXgkKjIvdbtDLL3R6,Fainal
10119,spotify:artist:44Qx9J57sKKNFIASxM4dWh,Tacabro
10121,spotify:artist:0wAjDqsI21R32QgwufgpiH,Cherito
10122,spotify:artist:7Mj6zJyAtVisnooOp1hlWF,Wilo D New
10123,spotify:artist:4FMqE1IWlhufYw1x2zlKG6,La Materialista
10131,spotify:artist:4YgACLaoEjPl4kVZ5WmBN9,Jerry Douglas
10134,spotify:artist:6J2F6rTcNCJtktosxTxNw7,J Sutta
10139,spotify:artist:4b6MfdngjVJXG3kCeovaLf,Super Groupie
10140,spotify:artist:3mJ9GlkLzj8Ka7Z7EQaCMi,Watsky
10141,spotify:artist:25UzUBawTt2efMKKYNE4Qy,Emma Carn
