,track_uri,track_name,artist_name,artist_uri,album_uri,album_name
12318,spotify:track:4P021cCaKYT9PeaxzHYfs8,Gracias,Marcos Witt,spotify:artist:4x7kxyIgzgtrHYDQ8SCzo2,spotify:album:4F5JQgxtvjNZlqAyy8LN0Z,Venció
12319,spotify:track:0up5AIvNi85H95iC58go0n,Alaba a Dios,Danny Berrios,spotify:artist:3e6e7N2fMD8rtk2PBVyMkm,spotify:album:4OMQBnHGMTGAO9YET0iNkT,Dios Cuida De Mi
12320,spotify:track:7LwdNIPS8wgb45ubz21KXB,Himno De Victoria,Danny Berrios,spotify:artist:3e6e7N2fMD8rtk2PBVyMkm,spotify:album:4OMQBnHGMTGAO9YET0iNkT,Dios Cuida De Mi
12321,spotify:track:37lKRxyHSf9TGUUaW6SQbZ,Sana Nuestra Tierra,Marcos Witt,spotify:artist:4x7kxyIgzgtrHYDQ8SCzo2,spotify:album:0J84L40tYvtcBPI5BwkuPe,Sana Nuestra Tierra
12322,spotify:track:1ZjfE0rjZ79eZb8scsRpYF,Dios Manda Lluvia,Ericson Alexander Molano,spotify:artist:725RWHC7v2JOqMWmzx7XuK,spotify:album:5ob2d2zQTsiv29fFDkZ3eV,El Vive Hoy
12323,spotify:track:1yX8muk2Qfl4PDtYnRL7Dv,Mi Nuevo Amor,Roberto Orellana,spotify:artist:16sasuXQSiHh5kEpSGiQJN,spotify:album:7seUc3i40bgOP3lF6EUunK,"Alabanzas Hacia el Trono, Vol.2"
12324,spotify:track:1rLJYbpQGQZxSyJ3oj8bfq,Cambiaré Mis Tristezas,Vertical,spotify:artist:7c0cfSQ3Oq5EEZXfdh8WLt,spotify:album:7Mj99gTsRmiJ7TI3WTbVga,Canciones de Alabanza Conemporanea
12325,spotify:track:1OtSKgBlgYA1jxCaYyj41Y,Tu Eres Mi Dueño,Luis Santiago,spotify:artist:57wRcdGLAS9zQr9XyVtVbE,spotify:album:41wClw1qIVQxAPARv3W2i3,Si Tu No Estas
12326,spotify:track:60Dupy8ohLqRuurKAXX3rG,"Decidido ""El Favorito De Todos""",Luis Santiago,spotify:artist:57wRcdGLAS9zQr9XyVtVbE,spotify:album:41wClw1qIVQxAPARv3W2i3,Si Tu No Estas
12327,spotify:track:7EhGmaNSzygWJPWvhvKdDh,Dios De Esta Ciudad,Salida 7,spotify:artist:75JfkurB5mkbatZL5xrsiv,spotify:album:7oDg8SlOzSTRcJvJbEoVXd,Rey Del Universo
12328,spotify:track:0WqZzXbqmJWerkYCASxysd,Preludio Conmemorativo,Marcos Witt,spotify:artist:4x7kxyIgzgtrHYDQ8SCzo2,spotify:album:05f8DnleuhszCNSDe2YGCW,25 Concierto Conmemorativo
12329,spotify:track:5goQTV7s1rSvYn6nuVHECz,Sentado En Su Trono,Jesús Adrián Romero,spotify:artist:29SeiO68HQHBs7pDdWOvvX,spotify:album:2kAZv7zHLq2y0YyCylgnoo,Colección Adoración
12330,spotify:track:4fe8GrogLMvp4QjB3niuFc,Joel 2:16-19,Inspiraciòn,spotify:artist:3jcKSVxbe5gKGQifAt4reM,spotify:album:1Ln4z2dJBVP3ai24uS9U4B,"Congregacional, Vol. 1"
12333,spotify:track:5bBUDJUfGcG7eFy3Bf4fXv,untitled 08 | 09.06.2014.,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:0kL3TYRsSXnu0iJvFO3rud,untitled unmastered.
12335,spotify:track:4tQcyj5488alHT1ZgFduzn,How Much A Dollar Cost,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12336,spotify:track:4Pwjz3DfvfQWV0rO2V8jyh,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,"good kid, m.A.A.d city"
12340,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12341,spotify:track:0bcCgRudYZ4kiOHZNZfqxU,Keisha's Song (Her Pain),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80
12342,spotify:track:4fVqQKbROkz8Z9FFJS7vls,HiiiPower,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80
12343,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,Money Trees,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,"good kid, m.A.A.d city"
12345,spotify:track:3ODXRUPL44f04cCacwiCLC,i,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12346,spotify:track:75izAeHlGuOgA865CFDyIv,For Free? - Interlude,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12347,spotify:track:4oFtLSgHyZPNYDCcANhTnO,Institutionalized,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12348,spotify:track:1bxEpNR75Hq3T2oF9AZjt8,u,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12349,spotify:track:72hFOhhhnOJZnnp6uVOgPn,Complexion (A Zulu Love),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12350,spotify:track:1WT11QmhZutciEv1NsHt1R,Mortal Man,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12351,spotify:track:6fAyRZ0GHuuvSOEIOwi58N,Backseat Freestyle,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,"good kid, m.A.A.d city"
12352,spotify:track:0d0jsoba88SpOoFxCxA2rZ,The Art of Peer Pressure,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city"
12354,spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH,"Bitch, Don’t Kill My Vibe - Remix",Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city"
12355,spotify:track:3q2v8QaTnHLveAQzR6gvYm,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city"
12356,spotify:track:2b3KgzISdjZVNPJJ1945nw,Rigamortus,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80
12358,spotify:track:31Yebmn7gDvxc0yjRV8M5t,Cartoon,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7I4OrohyqzbTrkMCoyhBEV,"Mo Thugs Records Presents: West Coast Bangers, Vol. 2"
12361,spotify:track:0bP9mtOuBLMQ7L0DP2wPwj,H.O.C,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12364,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,The Blacker The Berry,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12367,spotify:track:5UHjWOJA6MDl1g3x2HC68V,The Recipe (Black Hippy Remix) - Bonus Track,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city"
12368,spotify:track:5vuJuBqwzHJgCA1ysRfwxZ,good kid,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city"
12369,spotify:track:7M2cKcvCnflzp9WcxGjlbm,Barbed Wire,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12370,spotify:track:1DCLOAT1E5NDZDupAE95ka,R.O.T.C (Interlude),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12371,spotify:track:1S6NpdvFXqHZfPUUEOIjtG,Opposites Attract (Tomorrow W/O Her),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12372,spotify:track:6ff9CLXYk39PKFYoYCYeog,Alien Girl (Today W/ Her),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12373,spotify:track:53mCo1wDJ12iZNq9LgIeg2,Ignorance Is Bliss,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12374,spotify:track:2AyFYSaJjz9XMc0kMr1R3a,Growing Apart (To Get Closer),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12375,spotify:track:5kpnUpMNV9dPNCKY7JtW3Q,Forbidden Fruit,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,spotify:album:1NfrmcXk8xNennyxQ57JcW,Born Sinner
12376,spotify:track:5dorshpG6ZHpPDFNkbzCA1,Jay Rock feat. Kendrick Lamar & Major James,Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3,spotify:album:3MwxfLMaztuCkOnsrisxGn,From Hood Tales to the Cover of XXL
12377,spotify:track:2iXm6lM5KNUHOGP5OQSeyA,Easy Bake (feat. Kendrick Lamar & SZA),Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3,spotify:album:1fsvlnonD95p6VTEdQ7zJn,90059
12378,spotify:track:3r4S1J4YCkx2fuqH2eL9fz,Average Joe,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7MoLQ8vckhwBbQqEYQTYQC,Overly Dedicated
12379,spotify:track:6TLSA1Tmw8RQxvAioq6je6,Birds & The Beez,ScHoolboy Q,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,spotify:album:5QGtxFOTTr0Z4TyUQNVOKO,Setbacks
12380,spotify:track:0iMN420Q45isZVNlAqzPTW,Love Game,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:6DN7GcZF1HywzrkGN6Eeqk,The Marshall Mathers LP2
12381,spotify:track:2HyjslXPfwBapec3F6FppD,"LA (feat. Kendrick Lamar, Brandy & James Fauntleroy)",Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,spotify:album:2DtLmzu6cCDYO9U53a6hRA,Free TC
12383,spotify:track:7unx2Rvsq8D0RfOLRXclTA,For Sale? - Interlude,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12385,spotify:track:7A3ETuOrieyx9KSF0sn0Zf,You Ain't Gotta Lie (Momma Said),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12386,spotify:track:3gl1RenSXn1biKijZ1qvky,Ronald Reagan Era,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80
12387,spotify:track:6jl01C724Mk68qlOQLco5I,Blow My High (Members Only),Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80
12388,spotify:track:12bCgkFnyyTI8B1OmmRhbx,The Spiteful Chant,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80
12389,spotify:track:5DO1SazQppcsKQ1c1JpyQz,Hol' Up,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80
12391,spotify:track:1eRBW1HcyM1zPlxO26cScZ,The Recipe - Bonus Track,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:3DGQ1iZ9XKUQxAUWjfC34w,"good kid, m.A.A.d city"
12392,spotify:track:2UOYzhusMTypF7oAQwksCj,Hood Politics,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12393,spotify:track:7uWVT3UkCAZyANvv0bdyQn,These Walls,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
12394,spotify:track:530J9GupahE2O4a1iVkQxB,Classic Man - Remix,Jidenna,spotify:artist:4TsHKU8l8Wq7n7OPVikirn,spotify:album:0b2j47HuTRqlzvROQktVtg,Classic Man
12396,spotify:track:2iAPQ5Stbj7CIUThV8Udxq,"Say Wassup (feat. Sc Hoolboy Q, Ab Soul & Kendrick Lamar)",Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3,spotify:album:6bPbKuFNW6Vausf1PExvd9,Follow Me Home
12397,spotify:track:6i6cWTCYBOKEdJnWjzm2yk,Hood Gone Love It (feat. Kendrick Lamar),Jay Rock,spotify:artist:28ExwzUQsvgJooOI0X1mr3,spotify:album:6bPbKuFNW6Vausf1PExvd9,Follow Me Home
12398,spotify:track:3tK9aXMLi2QSMvxAS7rpv5,Illuminate (feat. Kendrick Lamar),Ab-Soul,spotify:artist:0g9vAlRPK9Gt3FKCekk4TW,spotify:album:26RLXRJA7aOOffZJGjUaSW,Control System
12399,spotify:track:5c7yH6ivcTqyHcMkHWTiFY,Nosetalgia,Pusha T,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,spotify:album:0IoiCReUTgS8veAp98cHIA,My Name Is My Name
12400,spotify:track:0A2lJqfi04TKDTJYoKBxa9,Memories Back Then,T.I.,spotify:artist:4OBJLual30L7gRl5UkeRcT,spotify:album:6XTXjqO2RXgYDvlZwgqPDA,Memories Back Then
12401,spotify:track:3rKm06e333M0RWUETv1tKT,Our Hope Is Alive,Awaken Worship,spotify:artist:6krv2TF5Hjd1iq0b0mFD3V,spotify:album:63QsCZvudM7eiInN4OsqMz,This Is Where We Start
12402,spotify:track:6TCk1yecQRDU5sXG3vjTYj,This Is Living,Hillsong Young & Free,spotify:artist:7m4gF38CPATtHrk5HS42WZ,spotify:album:7h7W5MDYWmSYGSAag53umc,This Is Living
12404,spotify:track:5aqMSfuVFgGVYwGT91DI1o,Deep Cries Out,William Matthews,spotify:artist:6xzvt1VigDuN3Qt39YozYA,spotify:album:6sPKghgjGdBpednX3KFOmj,Hope's Anthem
12406,spotify:track:4gs7cJGp7naABVv2tCj6zT,I Believe In Jesus,North Point Kids,spotify:artist:3nH0HVHrZoS3pEjkb2orWB,spotify:album:5WO8XzRKsiwwr2PhjLZ1hP,Shout!
12407,spotify:track:1cB0Iy5hlFOtZJcmbL17JE,Wake - Studio Version,Hillsong Young & Free,spotify:artist:7m4gF38CPATtHrk5HS42WZ,spotify:album:56sO1QJK2c0grjvU7hzie3,We Are Young & Free
12408,spotify:track:4Kv1ZCTgYCiSEsqo6Gqu5T,Can't Stop Singing (feat. Heath Balltzglier),Amber Sky Records,spotify:artist:6cAxRZyhkM7NqvV2hSc7Wb,spotify:album:4R5xmXeQwIbwMd9OVRV8mm,Living Inside Out
12409,spotify:track:0xU4fNjHxD6zds4yB8YBRK,Better Than the Best Thing (feat. Holden Fincher),Amber Sky Records,spotify:artist:6cAxRZyhkM7NqvV2hSc7Wb,spotify:album:2W9GvohzbNqWncqFaND93K,Turn It Up
12410,spotify:track:72k0cz7FXst1lm66Ee50RL,Superhero - Live,Hillsong Kids,spotify:artist:6B9zcemB6pCVlbLac9pwWF,spotify:album:4wTllZ2D5cOHKBkSjFVZL7,Ultimate Collection
12411,spotify:track:3s3szIJ2xFzcz9maEkX5OL,Light to My Soul (Live),Awaken Worship,spotify:artist:6krv2TF5Hjd1iq0b0mFD3V,spotify:album:355ngM0Aw2iy8gVxuG2mVV,Live At B & B
12412,spotify:track:6WeTIbIbNDHSUi6Kkfwz1H,Let It Be Known (feat. Heath Balltzglier),Amber Sky Records,spotify:artist:6cAxRZyhkM7NqvV2hSc7Wb,spotify:album:3vjIfc6z80mXSyadef0ZOm,Movin' Me
12413,spotify:track:3TOK5TaDxaBBLHHOahMeZF,Tell The World,North Point Kids,spotify:artist:3nH0HVHrZoS3pEjkb2orWB,spotify:album:4Kja8sAORCRPINA3PEzJnk,Shine!
12414,spotify:track:3kefKqe8bbgaf8FcLU4A7n,Books Of The Bible,North Point Kids,spotify:artist:3nH0HVHrZoS3pEjkb2orWB,spotify:album:4Kja8sAORCRPINA3PEzJnk,Shine!
12415,spotify:track:3t88LwG7YdyS3NDh3Sy8M6,Hey God!,North Point Kids,spotify:artist:3nH0HVHrZoS3pEjkb2orWB,spotify:album:3cLYK3GixgbLmz9YXTl8DE,Hey God! Songs of Worship
12416,spotify:track:6v3PrrpKQaXfQior1K7Zi2,Real Love - Live,Hillsong Young & Free,spotify:artist:7m4gF38CPATtHrk5HS42WZ,spotify:album:54arQETTizZk2Tua6kDdoT,Youth Revival
12417,spotify:track:4K9QqQjt1tmDWyJaJXKq2r,Alive - Studio Version,Hillsong Young & Free,spotify:artist:7m4gF38CPATtHrk5HS42WZ,spotify:album:56sO1QJK2c0grjvU7hzie3,We Are Young & Free
12418,spotify:track:3TmIn0y9q2BoVNc2bNdVGP,This Is Living - Live,Hillsong Young & Free,spotify:artist:7m4gF38CPATtHrk5HS42WZ,spotify:album:54arQETTizZk2Tua6kDdoT,Youth Revival
12419,spotify:track:7nEh3b8LuRsWKGULovC7Gb,We Are Royals,North Point InsideOut,spotify:artist:4EOKpEhAFc9ISyMJHZlQYm,spotify:album:7Ld5DOI1XFao0VYlR3jxz8,Nothing Ordinary
12420,spotify:track:4BUotQbgxJxthjPdi6Ozzv,Take It All - Live,Hillsong United,spotify:artist:74cb3MG0x0BOnYNW1uXYnM,spotify:album:50naWCBZJurPrqIL4p2V6f,United We Stand
12421,spotify:track:3pQRaSB4OMV3zOYSr8HncF,Nothing Is Impossible,Planetshakers,spotify:artist:5A0SFJQSdSjFHGcndiGT1s,spotify:album:1VcKE0WzXG7TQSV71aH5Kd,Nothing Is Impossible
12422,spotify:track:1sxYNHqLspnfKXPpjsvLds,To Know You More,Awaken Worship,spotify:artist:6krv2TF5Hjd1iq0b0mFD3V,spotify:album:1FUdt39r9SlyC8szNGPtPU,Let the Earth Sing Out
12423,spotify:track:7Gs3otHnZDq514kFHf0nx7,Blue Notes,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,spotify:album:6sNbRwX0lZREkdmUSDsVzo,DC4
12429,spotify:track:5trW3r6R5Eobr8Z35gXE6o,Burn Bridges (feat. Chose),Skizzy Mars,spotify:artist:00Z3UDoAQwzvGu13HoAM7J,spotify:album:7JC2Lep2FwtvMDoLZMEZZT,Alone Together
12430,spotify:track:7MTIDmToGs0I5Oue9V0CHl,Feel,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Stoney
12431,spotify:track:6CdkAjZAHPYkV6C9wjMi0L,No Time,PnB Rock,spotify:artist:21WS9wngs9AqFckK7yYJPM,spotify:album:0nKEi9MsqlwsoE1pDN0LLl,RNB3
12434,spotify:track:5B0WISmCAb2WFrpFsVdK5E,Lovelier Than You,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,spotify:album:7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray
12435,spotify:track:3uYm4MtU6jUQft2DtGqEoZ,Knock Knock,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:album:5ICp41WijCKVXXtxS0BVx8,Knock Knock - Single
12437,spotify:track:0QdyqVGmNIEqxIMTFXvvO3,Heartbreak,Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,spotify:album:1hyd7RYmR54Elg3MhZzXJW,Plata O Plomo
12438,spotify:track:6cbVp9abjjESjHgqjM1bWm,Roll Up (feat. Marko Penn),B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,spotify:album:0OS8DSHetuhfPww1t4aNkO,Roll Up (feat. Marko Penn)
12441,spotify:track:5DLTuH4A5VZB2HKpqHQR6t,Patient,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Stoney
12442,spotify:track:5w1vhNA2OEWUQ371QzyMmM,Down In the DM - Remix,Yo Gotti,spotify:artist:6Ha4aES39QiVjR0L2lwuwq,spotify:album:0s9cSoniuN0HfXpwlCpGUF,The Art of Hustle
12446,spotify:track:6Pw3Gvw4wNMZfTYZa6IQal,The Way I Are (Dance With Somebody) [feat. Lil Wayne],Bebe Rexha,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,spotify:album:4eDxmXSdCErBVeu2cRZ5hP,The Way I Are (Dance With Somebody) [feat. Lil Wayne]
12448,spotify:track:2ZBfTcQM9S3yTLKhHrvCnQ,Back To You,Lil Wayne,spotify:artist:55Aa2cqylxrFIXC767Z865,spotify:album:4rhNBjL39LW5tuZgRShtnx,I Am Not A Human Being II
12450,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,spotify:album:42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight
12451,spotify:track:5fu9WzCJm7cKoU0zUrCfi3,Jump,Lupe Fiasco,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,spotify:album:5URLytQmeXTIT7B4U1Tynd,DROGAS Light
12452,spotify:track:3HKUYCeNaaT8YwCW1NFuCV,In My Room (feat. Ty Dolla $ign & Tyga) - GTA Remix,Yellow Claw,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,spotify:album:3DCwSLb4heG9axj1F407kT,In My Room (feat. Ty Dolla $ign & Tyga)
12453,spotify:track:2N3LQk27fglVbVqQ8zA6lQ,Glow Up,Meek Mill,spotify:artist:20sxb77xiYeusSH8cVdatc,spotify:album:2SCQAZZ5pc90l9SPBsWCIQ,Wins & Losses
12460,spotify:track:71kZP3u1h27zyjfULjSxPT,Like Me,Lil Durk,spotify:artist:3hcs9uc56yIGFCSy9leWe7,spotify:album:3quLLvWeivpGuxi3WiGgzg,Remember My Name
12461,spotify:track:7zLUZyE6sNuU5pMRieg3at,That's My Shit,The-Dream,spotify:artist:1W3FSF1BLpY3hlVIgvenLz,spotify:album:6urM1MsCRwUhx9zRxHuuqD,That’s My Shit
12465,spotify:track:5z9x3YY4jnP5W9earHccWu,Back Together,Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,spotify:album:6DvENZZ1e75ljRU7o4dQHD,Back Together
12468,spotify:track:3bkcmsP2pcRAczoFtWqntt,She Twerkin,Ca$h Out,spotify:artist:7Kp7SzuRuNiPFCy7JIwnLx,spotify:album:3owgtGhXPD6ligUVT17Sm3,Let's Get It
12471,spotify:track:6XDSSxwOntlKPkE6wVzucb,Put It Down,Brandy,spotify:artist:05oH07COxkXKIMt6mIPRee,spotify:album:41PwFUEt9XE3Cz0H8RA7vU,Two Eleven (Deluxe Version)
12474,spotify:track:1sYSP7gKa5kdKIfhANfori,Lights Down Low,MAX,spotify:artist:1bqxdqvUtPWZri43cKHac8,spotify:album:2qmysBdftCYXRjYHTVK3qo,Hell's Kitchen Angel
12475,spotify:track:6PS9AdyOKTPwlDPfLzJ7Ow,Greetings from Califournia,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,spotify:album:18iFxjZugvKhuNNMbLjZJF,Wiped Out!
12481,spotify:track:3BFrR2hemusNSuiuNWXUqO,Come Thru,Jacquees,spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ,spotify:album:3N1TB3dK4eC44E92ByGJy6,19 - EP
12482,spotify:track:6oydH4kg19T0VMEW5xjZhN,Suckerz,blackbear,spotify:artist:2cFrymmkijnjDg9SS92EPM,spotify:album:4VQDvbycoUett0aIo9ku6r,Drink Bleach
12486,spotify:track:5zPaLPbKwa7cg5P2ESV0dp,Too Deep,R I T U A L,spotify:artist:3RP50pmG8Wz1mhNCidQj68,spotify:album:0S8rucvrE6IF4FClzTndk1,From The City To The Wilderness
12488,spotify:track:1lntL1cI2UIWlxjL5QiN8g,The Other,Lauv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,spotify:album:5UuX5qUN4wL5hMmGom92lu,The Other
12491,spotify:track:7f1M8ElwbsDozUiWkoAN3I,Far Alone,G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,spotify:album:6wDc63NhKy2PyXdbhkRmrl,These Things Happen
12492,spotify:track:54i6YAQkZImwWjmzPrQeqd,pink skies,LANY,spotify:artist:49tQo2QULno7gxHutgccqF,spotify:album:2XQhKfcXw1TrOB1QQPWSSl,kinda
12493,spotify:track:4d4HBQC6uBFzqnxIGpotVo,Lights Down Low,Bei Maejor,spotify:artist:3M7fgnQGLwZCvFJKzR7pT5,spotify:album:45G3jMbnOS1yq8KGmzATNf,Lights Down Low
12494,spotify:track:0IsuyquSKlYA9IcWL5DxGM,Moonlight,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:album:4lVR2fg3DAUQpGVJ6DciHW,Dangerous Woman
12495,spotify:track:2jQiSYrwJehQAcuaaQrXnS,Friends,Chase Atlantic,spotify:artist:7cYEt1pqMgXJdq00hAwVpT,spotify:album:4FdPaL1MvZtioq0Uf74Jau,Nostalgia
12497,spotify:track:4mU5iXHeLgbR94siF7p1sY,Six Feet Under,The Weeknd,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:album:2ODvWsOgouMbaA5xf0RkJe,Starboy
12500,spotify:track:5moUyr5BliVwQpLYzfn5tr,Va Va Voom,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,spotify:album:25hgXh4ZOyncVZarZEHycm,Pink Friday ... Roman Reloaded
